,id,conversation_id,created_at,date,tweet,language,hashtags,user_id,username,name,link,urls,nlikes,nreplies,nretweets,search,new_tweet,neg,neu,pos,compound,time
10,982294336904810496,982294332664418305,1523032194000.0,2018-04-06,"MP: It's just speculation that Brexit would hurt the UK economy or sovereignty Femi: No. That's the government's position: ▪️Your government's experts say we'd be worse off. ▪️Your PM says in future we'll be copying EU law, and if we choose not to, it'd damage the economy.  https://t.co/piVWUkY2Fw",en,[],234694571,Femi_Sorry,Femi,https://twitter.com/Femi_Sorry/status/982294336904810496,[],205,6,71,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","MP: It's just speculation that Brexit would hurt the UK economy or sovereignty Femi: No. That's the government's position: ▪️Your government's experts say we'd be worse off. ▪️Your PM says in future we'll be copying EU law, and if we choose not to, it'd damage the economy.  https://t.co/piVWUkY2Fw",0.112,0.843,0.045,-0.5956,17:29:54
11,982257447451541507,982257447451541507,1523023399000.0,2018-04-06,"America! Is the UK Parliament whipping your arse? (Translation: ""ass"")  You've got Zuckerberg though. So can you please ask him about a) Brexit b) why he's refused to speak to us. Thanks, Britain.  https://t.co/6bktJZiC7z",en,[],722242009,carolecadwalla,Carole Cadwalladr,https://twitter.com/carolecadwalla/status/982257447451541507,['https://twitter.com/carolecadwalla/status/982197130826727424'],1362,49,625,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","America! Is the UK Parliament whipping your arse? (Translation: ""ass"")  You've got Zuckerberg though. So can you please ask him about a) Brexit b) why he's refused to speak to us. Thanks, Britain.  https://t.co/6bktJZiC7z",0.145,0.724,0.132,-0.1352,15:03:19
12,982253576499085313,982253576499085313,1523022476000.0,2018-04-06,"The brilliant @ThierryBaudet tells the Dutch parliament that a comprehensive trade deal with the UK is very much in the self-interest of the Netherlands, but he fears it is being sabotaged by the Brussels institutions.  https://t.co/IC5LI2AuLW",en,[],85794542,DanielJHannan,Daniel Hannan,https://twitter.com/DanielJHannan/status/982253576499085313,[],670,53,340,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","The brilliant @ThierryBaudet tells the Dutch parliament that a comprehensive trade deal with the UK is very much in the self-interest of the Netherlands, but he fears it is being sabotaged by the Brussels institutions.  https://t.co/IC5LI2AuLW",0.091,0.813,0.096,-0.2023,14:47:56
13,982247921008586757,982247921008586757,1523021128000.0,2018-04-06,Take note British government and @theresa_may. This is what needs to be done to counter Putin’s terrorism in the UK. Nothing short of this will achieve the objective.  https://t.co/yM9mENuZ9m,en,[],29769998,Billbrowder,Bill Browder,https://twitter.com/Billbrowder/status/982247921008586757,['https://twitter.com/billbrowder/status/982240310238396416'],1046,42,436,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Take note British government and @theresa_may. This is what needs to be done to counter Putin’s terrorism in the UK. Nothing short of this will achieve the objective.  https://t.co/yM9mENuZ9m,0.141,0.859,0.0,-0.6808,14:25:28
14,982247888641118214,982247888641118214,1523021120000.0,2018-04-06,"First past the post leaves UK elections uniquely vulnerable to data hijack   Labour may be “for the many” but, when it comes to elections, like all parties they target the few  This means votes are not equal: those in marginals are more equal than others   https://t.co/6w1GPoTvsl",en,[],726372601,GreenPartyMolly,Green💚🌻Molly,https://twitter.com/GreenPartyMolly/status/982247888641118214,['https://www.theguardian.com/commentisfree/2018/apr/06/first-past-the-post-uk-elections-vulnerable-data-hijack?CMP=share_btn_tw'],131,6,120,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","First past the post leaves UK elections uniquely vulnerable to data hijack   Labour may be “for the many” but, when it comes to elections, like all parties they target the few  This means votes are not equal: those in marginals are more equal than others   https://t.co/6w1GPoTvsl",0.028,0.839,0.133,0.7469,14:25:20
15,982201869891059712,982201869891059712,1523010148000.0,2018-04-06,The government spending money on doing the queen's house up vs the UK funding the public sector  https://t.co/RaWyWJvsik,en,[],1107414182,joewhitehead__,Joe,https://twitter.com/joewhitehead__/status/982201869891059712,['https://twitter.com/daddyblanco_/status/980583874475339776'],129,0,18,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",The government spending money on doing the queen's house up vs the UK funding the public sector  https://t.co/RaWyWJvsik,0.0,1.0,0.0,0.0,11:22:28
16,982166277677400065,982166277677400065,1523001663000.0,2018-04-06,"Iceland has no army, navy or airforce. And it jails corrupt bankers and politicians.   South Korea sentenced their former president to 24 years in prison for corruption.   UK makes corrupt politicians and criminal bankers - Lords and government.",en,[],2318119938,DrAlakbarov,Fuad Alakbarov ⁠⁠,https://twitter.com/DrAlakbarov/status/982166277677400065,[],1157,36,768,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","Iceland has no army, navy or airforce. And it jails corrupt bankers and politicians.   South Korea sentenced their former president to 24 years in prison for corruption.   UK makes corrupt politicians and criminal bankers - Lords and government.",0.227,0.773,0.0,-0.8402,09:01:03
17,982150683250995200,982150683250995200,1522997945000.0,2018-04-06,Reports reveal children have resorted to putting school food in their pockets to keep from going hungry.  The government can’t believe they’re asking for more…  https://t.co/yvFuLfqpw0,en,[],840502412842541056,PoliticsJOE_UK,PoliticsJOE,https://twitter.com/PoliticsJOE_UK/status/982150683250995200,[],229,5,139,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Reports reveal children have resorted to putting school food in their pockets to keep from going hungry.  The government can’t believe they’re asking for more…  https://t.co/yvFuLfqpw0,0.0,1.0,0.0,0.0,07:59:05
18,982142448607543297,982142448607543297,1522995981000.0,2018-04-06,"So, Jeremy Corbyn’s Labour Party won 40% of the vote in the 2017 GE and Sir Malcolm Riffkind thinks he should be denied access to intelligence shared with 27 other countries. Chilling.  I worry for democracy in the UK.",en,[],893568606,TomLondon6,Tom London,https://twitter.com/TomLondon6/status/982142448607543297,[],2224,115,1325,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","So, Jeremy Corbyn’s Labour Party won 40% of the vote in the 2017 GE and Sir Malcolm Riffkind thinks he should be denied access to intelligence shared with 27 other countries. Chilling.  I worry for democracy in the UK.",0.136,0.63,0.234,0.7184,07:26:21
19,982108916417871872,982108916417871872,1522987987000.0,2018-04-06,"The Conservative Woman on my comments re the ""gender pay gap"" on BBC. The UK, like Canada, is rushing down the equity/equality of outcome road. There is nothing about this that is good:  https://t.co/HXkl9ldi9m  https://t.co/izQl2Uyi9E",en,[],95092020,jordanbpeterson,Dr Jordan B Peterson,https://twitter.com/jordanbpeterson/status/982108916417871872,['http://j.mp/2GEyVRe'],1086,73,243,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","The Conservative Woman on my comments re the ""gender pay gap"" on BBC. The UK, like Canada, is rushing down the equity/equality of outcome road. There is nothing about this that is good:  https://t.co/HXkl9ldi9m  https://t.co/izQl2Uyi9E",0.036,0.825,0.139,0.6124,05:13:07
20,982727401967730688,982727401967730688,1523135445000.0,2018-04-07,In case it’s still unclear why the UK’s pro-Israel lobby has manufactured an anti-Semitism scandal in Labour... Jeremy Corbyn condemns Western silence over Israel’s killing of at least 27 Palestinians on the Gaza border:  https://t.co/H18baX5Lhe,en,[],53789862,MaxBlumenthal,Max Blumenthal,https://twitter.com/MaxBlumenthal/status/982727401967730688,['https://www.independent.co.uk/news/uk/politics/jeremy-corbyn-israel-killings-palestine-gaza-border-violence-a8293881.html'],789,37,609,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",In case it’s still unclear why the UK’s pro-Israel lobby has manufactured an anti-Semitism scandal in Labour... Jeremy Corbyn condemns Western silence over Israel’s killing of at least 27 Palestinians on the Gaza border:  https://t.co/H18baX5Lhe,0.288,0.686,0.025,-0.91,22:10:45
21,982718287233650688,982718287233650688,1523133272000.0,2018-04-07,It is a bit rich for @jeremycorbyn and his followers in @uk labour to feign moral superiority and pretend to know what #Israel needs to do against a terror group like #Hamas in #Gaza. They cannot even sort out #antisemitism in their own political party.,en,"['israel', 'hamas', 'gaza', 'antisemitism']",53854893,mishtal,David Collier,https://twitter.com/mishtal/status/982718287233650688,[],191,17,70,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",It is a bit rich for @jeremycorbyn and his followers in @uk labour to feign moral superiority and pretend to know what #Israel needs to do against a terror group like #Hamas in #Gaza. They cannot even sort out #antisemitism in their own political party.,0.087,0.709,0.204,0.7506,21:34:32
22,982690040424878080,982690040424878080,1523126537000.0,2018-04-07,"£14bn should NOT be being spent on foreign aid. But it is. Why? Because the UK government is committed to spending 0.7% of GNI on international aid, that's why! It's not about need. It's all about budgetary necessity  Meanwhile Brits suffer. Brits are homeless. Brits are in need.",en,[],555370896,Rob_Kimbell,Robert Kimbell,https://twitter.com/Rob_Kimbell/status/982690040424878080,[],670,57,395,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","£14bn should NOT be being spent on foreign aid. But it is. Why? Because the UK government is committed to spending 0.7% of GNI on international aid, that's why! It's not about need. It's all about budgetary necessity  Meanwhile Brits suffer. Brits are homeless. Brits are in need.",0.094,0.857,0.049,-0.5255,19:42:17
23,982684364906647552,982684364906647552,1523125184000.0,2018-04-07,Just did NBC's @MeetThePress. Asked why Mark Zuckerberg keeps declining @DamianCollins request to testify at the UK Parliament when it's his committee that has done the most work on the issue. CA is based in UK. Zuckerberg treat the British investigation more seriously.,en,[],787149253302812672,chrisinsilico,Christopher Wylie 🏳️‍🌈,https://twitter.com/chrisinsilico/status/982684364906647552,[],828,38,380,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Just did NBC's @MeetThePress. Asked why Mark Zuckerberg keeps declining @DamianCollins request to testify at the UK Parliament when it's his committee that has done the most work on the issue. CA is based in UK. Zuckerberg treat the British investigation more seriously.,0.044,0.897,0.059,0.1796,19:19:44
24,982601587444068353,982601587444068353,1523105448000.0,2018-04-07,"Key phrase in this long essay by Howard Jacobson on UK Labour antisemitism: ""the undisguised assumption, within leftist politics, that when a Jew complains of antisemitism, he is lying.""  https://t.co/CQhYf1DQVm",en,[],18686907,davidfrum,David Frum,https://twitter.com/davidfrum/status/982601587444068353,['https://www.theguardian.com/world/2018/apr/07/howard-jacobson-jews-know-what-antisemitism-is-and-what-it-isnt-to-invent-it-would-be-a-sacrilege'],364,34,123,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","Key phrase in this long essay by Howard Jacobson on UK Labour antisemitism: ""the undisguised assumption, within leftist politics, that when a Jew complains of antisemitism, he is lying.""  https://t.co/CQhYf1DQVm",0.176,0.824,0.0,-0.7184,13:50:48
25,982584159729213440,982584159729213440,1523101293000.0,2018-04-07,"The cousin of Yulia Skripal claims the British Government has ""something to hide"" after she was refused a UK visa #SalisburyAttack  https://t.co/hXO61zm1NN",en,['salisburyattack'],7587032,SkyNews,Sky News,https://twitter.com/SkyNews/status/982584159729213440,[],241,108,264,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","The cousin of Yulia Skripal claims the British Government has ""something to hide"" after she was refused a UK visa #SalisburyAttack  https://t.co/hXO61zm1NN",0.163,0.837,0.0,-0.4404,12:41:33
26,982546172526112768,982546172526112768,1523092237000.0,2018-04-07,"It’s #WorldHealthDay - 70 years we did something remarkable in the UK and led the world - a Labour Government created a universal National Health Service covering all irrespective of means, free at point of use &amp; funded from general taxation. And we’ll restore our NHS again",en,['worldhealthday'],143212610,JonAshworth,Jonathan Ashworth,https://twitter.com/JonAshworth/status/982546172526112768,[],1786,107,905,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","It’s #WorldHealthDay - 70 years we did something remarkable in the UK and led the world - a Labour Government created a universal National Health Service covering all irrespective of means, free at point of use &amp; funded from general taxation. And we’ll restore our NHS again",0.0,0.795,0.205,0.8779,10:10:37
27,982508353300697088,982508353300697088,1523083220000.0,2018-04-07,"Well said! “The Scottish Government should do all it can to maximise growth..However...it is absolutely crucial to realise the limitations of Holyrood’s powers, which pale into insignificance relative to the backdrop of UK Government austerity and Brexit.”  https://t.co/1aNI21CV8y",en,[],2583270112,joannaccherry,Joanna Cherry KC,https://twitter.com/joannaccherry/status/982508353300697088,['http://www.heraldscotland.com/opinion/16143457.Ian_McConnell__Rumpus_over_Scots_growth_rate_overdone_by_politicians/'],168,14,148,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","Well said! “The Scottish Government should do all it can to maximise growth..However...it is absolutely crucial to realise the limitations of Holyrood’s powers, which pale into insignificance relative to the backdrop of UK Government austerity and Brexit.”  https://t.co/1aNI21CV8y",0.0,0.939,0.061,0.3382,07:40:20
28,982496424477777920,982496424477777920,1523080376000.0,2018-04-07,Jeremy Corbyn’s Labour Party won 40% of the vote in the 2017 GE and Sir Malcolm Riffkind tells @BBCr4today that he should be denied access to intelligence shared with 27 other countries. Chilling.  I worry for democracy in the UK.,en,[],893568606,TomLondon6,Tom London,https://twitter.com/TomLondon6/status/982496424477777920,[],288,23,181,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Jeremy Corbyn’s Labour Party won 40% of the vote in the 2017 GE and Sir Malcolm Riffkind tells @BBCr4today that he should be denied access to intelligence shared with 27 other countries. Chilling.  I worry for democracy in the UK.,0.133,0.637,0.23,0.7184,06:52:56
29,982474850123112449,982474850123112449,1523075232000.0,2018-04-07,What’s interesting about this memo compared to the UK government published version (the investigation into Brexit and Cambridge Analytica?)   This one is not redacted. ☺️  https://t.co/BgnTXIVi0m,en,[],850765289641963522,TheRynheart,RynheartTheReluctant,https://twitter.com/TheRynheart/status/982474850123112449,['https://twitter.com/therynheart/status/977375384101584897'],135,6,110,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",What’s interesting about this memo compared to the UK government published version (the investigation into Brexit and Cambridge Analytica?)   This one is not redacted. ☺️  https://t.co/BgnTXIVi0m,0.082,0.828,0.089,0.0567,05:27:12
30,984549067857518592,984549067857518592,1523569764000.0,2018-04-12,"It seems odd that ""the most powerful devolved parliament in the world"" in a ""partnership of equals"" will be taken to court by UKGov simply for trying to protect the devolution settlement that was apparently enshrined in UK legislation after 2014.  https://t.co/LmINsKzSM4",en,[],344737225,_PaulMonaghan,Dr Paul Monaghan,https://twitter.com/_PaulMonaghan/status/984549067857518592,['https://twitter.com/FactCheckScot/status/984445281155584001'],251,12,270,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","It seems odd that ""the most powerful devolved parliament in the world"" in a ""partnership of equals"" will be taken to court by UKGov simply for trying to protect the devolution settlement that was apparently enshrined in UK legislation after 2014.  https://t.co/LmINsKzSM4",0.049,0.83,0.121,0.5256,22:49:24
31,984539003604099072,984539003604099072,1523567364000.0,2018-04-12,Imagine the unimaginable - your dog is stolen 💔 Would you trust compulsory microchipping to reunite when scanning is optional?   The UK government must start taking #DogTheft seriously! PLEASE SIGN &amp; RT to help change the law ✒️  https://t.co/jCxZRn9tOj @ChrisGPackham @phil500  https://t.co/UO2un6aTi3,en,['dogtheft'],360488971,Dr_Dan_1,Dr Daniel Allen,https://twitter.com/Dr_Dan_1/status/984539003604099072,['https://petition.parliament.uk/petitions/212174'],419,17,586,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Imagine the unimaginable - your dog is stolen 💔 Would you trust compulsory microchipping to reunite when scanning is optional?   The UK government must start taking #DogTheft seriously! PLEASE SIGN &amp; RT to help change the law ✒️  https://t.co/jCxZRn9tOj @ChrisGPackham @phil500  https://t.co/UO2un6aTi3,0.137,0.632,0.231,0.7597,22:09:24
32,984536103326711810,984536103326711810,1523566673000.0,2018-04-12,You know when you only pretend to throw a stick but the dog runs after it anyway? That seems to be what’s happened with the UK government and Trump’s Syria tweets.,en,[],743800592,AngryScotland,Angry Scotland Podcast,https://twitter.com/AngryScotland/status/984536103326711810,[],124,1,42,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",You know when you only pretend to throw a stick but the dog runs after it anyway? That seems to be what’s happened with the UK government and Trump’s Syria tweets.,0.038,0.962,0.0,-0.0516,21:57:53
33,984516089307697155,984514099567443968,1523561901000.0,2018-04-12,"It would be easier to believe the government wants the UK to become an open, welcoming country after Brexit if they weren’t trying to kick out pensioners who’ve been here since they were 10 just because they were born a wee bit foreign.   https://t.co/eoE3WF7TaX",en,[],2904913023,JimMFelton,James Felton,https://twitter.com/JimMFelton/status/984516089307697155,['https://twitter.com/channel4news/status/984488089556045825?s=21'],153,6,92,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","It would be easier to believe the government wants the UK to become an open, welcoming country after Brexit if they weren’t trying to kick out pensioners who’ve been here since they were 10 just because they were born a wee bit foreign.   https://t.co/eoE3WF7TaX",0.0,0.881,0.119,0.6908,20:38:21
34,984506905379786752,984506905379786752,1523559712000.0,2018-04-12,#BREAKING UK government agrees on 'need to take action' over Syria,en,['breaking'],380648579,AFP,AFP News Agency,https://twitter.com/AFP/status/984506905379786752,[],315,24,348,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",#BREAKING UK government agrees on 'need to take action' over Syria,0.0,0.847,0.153,0.2023,20:01:52
35,984442419390369798,984442419390369798,1523544337000.0,2018-04-12,UK arms manufacturers have exported £5 billion worth of weapons to countries with repressive regimes since the 2017 election.  The government has an ethical duty to withdraw from this shameful practice of selling weapons.   #StopSellingWeapons   https://t.co/6O4hzbHIBM,en,['stopsellingweapons'],20675681,JamesMelville,James Melville,https://twitter.com/JamesMelville/status/984442419390369798,['https://www.google.co.uk/amp/s/amp.theguardian.com/world/2017/sep/09/arms-sales-repressive-regimes-saudi-arabia'],204,17,224,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",UK arms manufacturers have exported £5 billion worth of weapons to countries with repressive regimes since the 2017 election.  The government has an ethical duty to withdraw from this shameful practice of selling weapons.   #StopSellingWeapons   https://t.co/6O4hzbHIBM,0.253,0.636,0.11,-0.775,15:45:37
36,984440761029718016,984440761029718016,1523543942000.0,2018-04-12,"""The UK’s response must have the backing of parliament. That’s why it is absolutely essential that any military action is debated and voted on by MPs, not simply decided at Cabinet level."" #Syria  https://t.co/AU1uilzRc2",en,['syria'],15529670,TheGreenParty,The Green Party,https://twitter.com/TheGreenParty/status/984440761029718016,['https://www.independent.co.uk/voices/syria-air-strikes-assad-chemical-attack-parliament-vote-theresa-may-wont-solve-anything-a8301431.html'],176,8,124,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","""The UK’s response must have the backing of parliament. That’s why it is absolutely essential that any military action is debated and voted on by MPs, not simply decided at Cabinet level."" #Syria  https://t.co/AU1uilzRc2",0.0,0.968,0.032,0.0258,15:39:02
37,984424302299811840,984424302299811840,1523540018000.0,2018-04-12,The PM should remember she has no majority and any decision on military action in Syria should be taken by Parliament. Political avenues should be exhausted before the UK takes such a serious step. We should not be rushed into military action at the behest of Donald Trump.”,en,[],903966773191614465,LabourRichard,Richard Leonard,https://twitter.com/LabourRichard/status/984424302299811840,[],1074,42,693,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",The PM should remember she has no majority and any decision on military action in Syria should be taken by Parliament. Political avenues should be exhausted before the UK takes such a serious step. We should not be rushed into military action at the behest of Donald Trump.”,0.118,0.882,0.0,-0.6124,14:33:38
