,id,conversation_id,created_at,date,tweet,language,hashtags,user_id,username,name,link,urls,nlikes,nreplies,nretweets,search,new_tweet,neg,neu,pos,compound,time
10,850219481620033537,850219481620033537,1491543095000.0,2017-04-07,UK government 'fully supports' US air strike in Syria  https://t.co/NWfklCEm24,en,[],612473,BBCNews,BBC News (UK),https://twitter.com/BBCNews/status/850219481620033537,['http://bbc.in/2nR8s5B'],202,73,155,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",UK government 'fully supports' US air strike in Syria  https://t.co/NWfklCEm24,0.122,0.651,0.227,0.3167,06:31:35
11,850211640020656128,850211640020656128,1491541225000.0,2017-04-07,"UK government says US missile strike on Syria is ""appropriate response to the barbaric chemical weapons attack"".  https://t.co/WeQAJQloaE",en,[],5402612,BBCBreaking,BBC Breaking News,https://twitter.com/BBCBreaking/status/850211640020656128,['http://bbc.in/2nR0XLG'],1161,216,1144,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","UK government says US missile strike on Syria is ""appropriate response to the barbaric chemical weapons attack"".  https://t.co/WeQAJQloaE",0.333,0.667,0.0,-0.7579,06:00:25
12,852269690885898240,852269690885898240,1492031903000.0,2017-04-12,"I'm with @LondonLGBTPride &amp; saying NO to LGBT+ Oppression in #Chechnya The UK Government must intervene, this has to stop! So sad. #Chechen  https://t.co/BYntTpJwN9",en,"['chechnya', 'chechen']",258127708,Pkakooza,Prossy Kakooza (She/Her),https://twitter.com/Pkakooza/status/852269690885898240,[],171,1,71,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","I'm with @LondonLGBTPride &amp; saying NO to LGBT+ Oppression in #Chechnya The UK Government must intervene, this has to stop! So sad. #Chechen  https://t.co/BYntTpJwN9",0.31,0.69,0.0,-0.8561,22:18:23
13,852206653097246723,852206653097246723,1492016873000.0,2017-04-12,"Come demonstrate against the UK Government's #rapeclause &amp; #familycap Thursday 13th April at 6pm, George Square Glasgow. #scraptherapeclause  https://t.co/HAZFqn2QJF",en,"['rapeclause', 'familycap', 'scraptherapeclause']",116459535,alisonthewliss,Alison Thewliss 🧡,https://twitter.com/alisonthewliss/status/852206653097246723,[],191,16,262,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","Come demonstrate against the UK Government's #rapeclause &amp; #familycap Thursday 13th April at 6pm, George Square Glasgow. #scraptherapeclause  https://t.co/HAZFqn2QJF",0.0,1.0,0.0,0.0,18:07:53
14,852198001208680448,852198001208680448,1492014811000.0,2017-04-12,"UK government should slap a barbarism tax on anyone doing business with Saudi Arabia, with the money going to women’s shelters. #SaveDinaAli",en,['savedinaali'],22657914,patcondell,Pat Condell,https://twitter.com/patcondell/status/852198001208680448,[],412,26,182,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","UK government should slap a barbarism tax on anyone doing business with Saudi Arabia, with the money going to women’s shelters. #SaveDinaAli",0.0,0.929,0.071,0.1531,17:33:31
15,852140498886287360,852140498886287360,1492001101000.0,2017-04-12,.@nfbuilders has highlighted how #latepayments hurt UK construction businesses. Labour will end the scandal  https://t.co/Yf08PvZFsa,en,['latepayments'],117777690,jeremycorbyn,Jeremy Corbyn,https://twitter.com/jeremycorbyn/status/852140498886287360,['http://www.builderandengineer.co.uk/news/sme-builders-owed-billions-says-nfb-after-jeremy-corbyn-highlights-problem-late-payment'],159,15,125,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",.@nfbuilders has highlighted how #latepayments hurt UK construction businesses. Labour will end the scandal  https://t.co/Yf08PvZFsa,0.326,0.674,0.0,-0.743,13:45:01
16,852881254487699456,852881254487699456,1492177711000.0,2017-04-14,"Ultimately, the real problem is that the UK government can't admit that immigration isn't causing the problems. That's the bottom line.",en,[],15082486,PaulbernalUK,Prof Paul Bernal,https://twitter.com/PaulbernalUK/status/852881254487699456,[],557,37,396,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","Ultimately, the real problem is that the UK government can't admit that immigration isn't causing the problems. That's the bottom line.",0.175,0.733,0.092,-0.2579,14:48:31
17,853604795692744704,853604795692744704,1492350217000.0,2017-04-16,See thread 👇. UK government was warned about consequence of abolishing nursing bursary. @scotgov will retain.  https://t.co/gYBfcR8b6a,en,[],160952087,NicolaSturgeon,Nicola Sturgeon,https://twitter.com/NicolaSturgeon/status/853604795692744704,[],1485,82,1290,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",See thread 👇. UK government was warned about consequence of abolishing nursing bursary. @scotgov will retain.  https://t.co/gYBfcR8b6a,0.1,0.9,0.0,-0.2732,14:43:37
18,853525360180416512,853525360180416512,1492331278000.0,2017-04-16,"Latest poll shows 58% of #Scots support Independence 41% oppose   That's  virtually a 60/40 split, better than any post war UK Government  https://t.co/gnc1hZi3hD",en,['scots'],750641931353526272,DrOwenRoberts,Dr. Owen Roberts 🇪🇺🏴󠁧󠁢󠁳󠁣󠁴󠁿󠁧󠁢󠁳󠁣󠁴󠁿,https://twitter.com/DrOwenRoberts/status/853525360180416512,[],195,18,210,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","Latest poll shows 58% of #Scots support Independence 41% oppose   That's  virtually a 60/40 split, better than any post war UK Government  https://t.co/gnc1hZi3hD",0.132,0.678,0.19,0.1779,09:27:58
19,854790128425979905,854790128425979905,1492632822000.0,2017-04-19,"""There's already a progressive alliance in the UK - it's called the Labour Party.""  https://t.co/NfRmRfNTja",en,[],14190551,tom_watson,Tom Watson,https://twitter.com/tom_watson/status/854790128425979905,['https://twitter.com/kezdugdale/status/854746975576756225'],395,125,199,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","""There's already a progressive alliance in the UK - it's called the Labour Party.""  https://t.co/NfRmRfNTja",0.0,0.838,0.162,0.4019,21:13:42
20,854771249096077313,854771249096077313,1492628321000.0,2017-04-19,Since I am not sentenced (or even charged) with a crime and am an Australian I can run for UK parliament. Haha.  https://t.co/qfIkvWTfSd,en,[],388983706,DefendAssange,Defend Assange Campaign,https://twitter.com/DefendAssange/status/854771249096077313,['http://www.legislation.gov.uk/ukpga/1983/2/section/3'],1650,221,626,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Since I am not sentenced (or even charged) with a crime and am an Australian I can run for UK parliament. Haha.  https://t.co/qfIkvWTfSd,0.187,0.67,0.144,-0.3018,19:58:41
21,854659054903414784,854659054903414784,1492601572000.0,2017-04-19,Indications that Labour does not expect to do well in the summer UK elections …  https://t.co/MppGThEKne,en,[],18686907,davidfrum,David Frum,https://twitter.com/davidfrum/status/854659054903414784,['https://twitter.com/ChukaUmunna/status/854594747155001344'],121,18,33,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Indications that Labour does not expect to do well in the summer UK elections …  https://t.co/MppGThEKne,0.0,0.877,0.123,0.2732,12:32:52
22,854601227086123008,854601227086123008,1492587784000.0,2017-04-19,Should I run in the UK general election? The government has detained me without charge for seven years:  https://t.co/0VmWWBCxfC,en,[],388983706,DefendAssange,Defend Assange Campaign,https://twitter.com/DefendAssange/status/854601227086123008,['https://justice4assange.com/'],820,1108,660,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Should I run in the UK general election? The government has detained me without charge for seven years:  https://t.co/0VmWWBCxfC,0.13,0.87,0.0,-0.4019,08:43:04
23,855184806019309569,855184806019309569,1492726920000.0,2017-04-20,Farage says he won't run for UK parliament bc he has a job to do in EU parliament as MEP.   His EU Parl attendance ranks 747th of 750 MEPs  https://t.co/KFCFrFgeZ6,en,[],123584805,alan_firth_,Alan Firth 🇩🇰🇬🇧🇪🇺,https://twitter.com/alan_firth_/status/855184806019309569,['https://twitter.com/lbc/status/855135592568455168'],227,44,315,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Farage says he won't run for UK parliament bc he has a job to do in EU parliament as MEP.   His EU Parl attendance ranks 747th of 750 MEPs  https://t.co/KFCFrFgeZ6,0.0,1.0,0.0,0.0,23:22:00
24,855161310056787968,855161310056787968,1492721319000.0,2017-04-20,President of European Parliament : UK would be welcome back if voters overturn #Brexit   https://t.co/sYmrpHgxf6,en,['brexit'],1347250338,RichardGCorbett,Richard Corbett CBE,https://twitter.com/RichardGCorbett/status/855161310056787968,['https://www.theguardian.com/politics/2017/apr/20/european-parliament-will-welcome-britain-back-if-voters-veto-brexit?CMP=share_btn_tw'],324,17,245,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",President of European Parliament : UK would be welcome back if voters overturn #Brexit   https://t.co/sYmrpHgxf6,0.0,0.824,0.176,0.4588,21:48:39
25,855129725584515072,855129725584515072,1492713788000.0,2017-04-20,European Parliament pres says UK can ditch Brexit any time it likes and would be welcome to stay.   https://t.co/B5SLOrCR9o,en,[],3189001238,Scientists4EU,Scientists for EU,https://twitter.com/Scientists4EU/status/855129725584515072,['https://www.theguardian.com/politics/2017/apr/20/european-parliament-will-welcome-britain-back-if-voters-veto-brexit'],1134,41,1010,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",European Parliament pres says UK can ditch Brexit any time it likes and would be welcome to stay.   https://t.co/B5SLOrCR9o,0.0,0.746,0.254,0.7003,19:43:08
26,855118495746596865,855118495746596865,1492711111000.0,2017-04-20,European Parliament President says 'everybody would be in favour' if UK voters want to reverse Article 50  https://t.co/tqxwM4mvFw,en,[],111388931,euromove,European Movement UK,https://twitter.com/euromove/status/855118495746596865,['https://www.theguardian.com/politics/2017/apr/20/european-parliament-will-welcome-britain-back-if-voters-veto-brexit'],166,9,156,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",European Parliament President says 'everybody would be in favour' if UK voters want to reverse Article 50  https://t.co/tqxwM4mvFw,0.0,0.792,0.208,0.4939,18:58:31
27,855848916453085184,855836049263800320,1492885257000.0,2017-04-22,@Barber1956 @smilinglaura @AllsGood6 @Nigel_Farage @StevieMacintosh @GuyVerhofstadt Nigel #Farage’s loutish behaviour in the European Parliament has done more to damage the #UK’s international reputation than anyone else.,en,"['farage', 'uk']",2433920654,TomJLines,Tom Lines 🇬🇧 🇺🇦 🇵🇸 🇪🇺,https://twitter.com/TomJLines/status/855848916453085184,[],355,28,89,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",@Barber1956 @smilinglaura @AllsGood6 @Nigel_Farage @StevieMacintosh @GuyVerhofstadt Nigel #Farage’s loutish behaviour in the European Parliament has done more to damage the #UK’s international reputation than anyone else.,0.122,0.878,0.0,-0.539,19:20:57
28,855590702864105473,855564990249611265,1492823694000.0,2017-04-22,"(PS5) So yes, as a lifelong public servant, when a former conservative UK MP who touts her anxiety issues accuses me of treason, I respond.",en,[],3223426134,SethAbramson,Seth Abramson,https://twitter.com/SethAbramson/status/855590702864105473,[],263,30,18,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","(PS5) So yes, as a lifelong public servant, when a former conservative UK MP who touts her anxiety issues accuses me of treason, I respond.",0.261,0.643,0.096,-0.4779,02:14:54
29,855576314585243648,855564990249611265,1492820263000.0,2017-04-22,"(22) What we _do_ know, from Mensch's _own words_, is the former UK pol is (a) a conservative, and (b) mentally ill.  https://t.co/QNyZ8lAWhJ",en,[],3223426134,SethAbramson,Seth Abramson,https://twitter.com/SethAbramson/status/855576314585243648,['http://www.dailymail.co.uk/news/article-2169677/Question-Time-Louise-Mensch-admits-did-Class-A-drugs-shocks-Johnny-Rotten.html'],189,36,43,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","(22) What we _do_ know, from Mensch's _own words_, is the former UK pol is (a) a conservative, and (b) mentally ill.  https://t.co/QNyZ8lAWhJ",0.113,0.887,0.0,-0.4215,01:17:43
30,856255584861134849,856255584861134849,1492982214000.0,2017-04-23,The BBC are selling the UK a Tory Government as a good thing The BBC is the enemy of Democracy It attacks anyone who is not Tory,en,[],63528313,MrMalky,Mr Malky,https://twitter.com/MrMalky/status/856255584861134849,[],275,16,290,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",The BBC are selling the UK a Tory Government as a good thing The BBC is the enemy of Democracy It attacks anyone who is not Tory,0.192,0.721,0.087,-0.5423,22:16:54
31,856041386973507584,856041386973507584,1492931145000.0,2017-04-23,'A well-deserved break': Labour plans four new bank holidays for each of UK's patron saints  https://t.co/ArbUocQyeN,en,[],87818409,guardian,The Guardian,https://twitter.com/guardian/status/856041386973507584,['http://trib.al/8vuCxCv'],138,35,55,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",'A well-deserved break': Labour plans four new bank holidays for each of UK's patron saints  https://t.co/ArbUocQyeN,0.0,0.852,0.148,0.3818,08:05:45
32,856616789349982208,856616789349982208,1493068332000.0,2017-04-24,Labour to guarantee unilaterally rights of EU nationals in UK in manifesto - @Keir_Starmer speech tomorrow,en,[],22812734,faisalislam,Faisal Islam,https://twitter.com/faisalislam/status/856616789349982208,[],580,55,488,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Labour to guarantee unilaterally rights of EU nationals in UK in manifesto - @Keir_Starmer speech tomorrow,0.0,0.882,0.118,0.25,22:12:12
33,856416138972061696,856416138972061696,1493020493000.0,2017-04-24,"Labour's defence policy: ""Trident is vital for the defence of the UK. We will never use Trident in any circumstances. Vote Labour"".",en,[],62123765,DPJHodges,(((Dan Hodges))),https://twitter.com/DPJHodges/status/856416138972061696,[],189,24,155,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","Labour's defence policy: ""Trident is vital for the defence of the UK. We will never use Trident in any circumstances. Vote Labour"".",0.0,0.792,0.208,0.4588,08:54:53
34,856404912816746497,856404912816746497,1493017817000.0,2017-04-24,We celebrate #Macron's success as we sleepwalk towards a landslide for the most hard right Government and policies the UK has ever known.,en,['macron'],60606206,ThatTimWalker,Tim Walker,https://twitter.com/ThatTimWalker/status/856404912816746497,[],226,26,174,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",We celebrate #Macron's success as we sleepwalk towards a landslide for the most hard right Government and policies the UK has ever known.,0.058,0.687,0.254,0.7722,08:10:17
35,857607862549348355,857607862549348355,1493304622000.0,2017-04-27,"UK government loses court bid to delay publication of air pollution strategy, and must publish after May election  https://t.co/debUlAHWpp",en,[],5402612,BBCBreaking,BBC Breaking News,https://twitter.com/BBCBreaking/status/857607862549348355,['http://bbc.in/2oAjcty'],677,66,560,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","UK government loses court bid to delay publication of air pollution strategy, and must publish after May election  https://t.co/debUlAHWpp",0.213,0.787,0.0,-0.5574,15:50:22
36,857601153726431232,857601153726431232,1493303023000.0,2017-04-27,"Latest pictures from Whitehall, near UK parliament, where a man was arrested following an incident; no-one injured   https://t.co/jtIBkcXoz8  https://t.co/lDOrLs5LZt",en,[],5402612,BBCBreaking,BBC Breaking News,https://twitter.com/BBCBreaking/status/857601153726431232,['http://bbc.in/2qa6BKw'],685,101,757,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","Latest pictures from Whitehall, near UK parliament, where a man was arrested following an incident; no-one injured   https://t.co/jtIBkcXoz8  https://t.co/lDOrLs5LZt",0.254,0.746,0.0,-0.7003,15:23:43
37,857592271256125440,857592271256125440,1493300905000.0,2017-04-27,"Man arrested after incident in Whitehall, near UK parliament, in which no one was injured, say Met police  https://t.co/jtIBkcFNHA",en,[],5402612,BBCBreaking,BBC Breaking News,https://twitter.com/BBCBreaking/status/857592271256125440,['http://bbc.in/2qa6BKw'],308,42,375,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","Man arrested after incident in Whitehall, near UK parliament, in which no one was injured, say Met police  https://t.co/jtIBkcFNHA",0.333,0.667,0.0,-0.7906,14:48:25
38,857524347468206081,857524347468206081,1493284711000.0,2017-04-27,"Applause in German Parliament as #Merkel says ""must be clear"" about fact that UK ""will not have same rights"" as #EU countries after #Brexit  https://t.co/mBbrAT3K22",en,"['merkel', 'eu', 'brexit']",740819719347900418,dw_politics,DW Politics,https://twitter.com/dw_politics/status/857524347468206081,[],305,17,324,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","Applause in German Parliament as #Merkel says ""must be clear"" about fact that UK ""will not have same rights"" as #EU countries after #Brexit  https://t.co/mBbrAT3K22",0.0,0.81,0.19,0.6597,10:18:31
39,858628072173645824,858628072173645824,1493547859000.0,2017-04-30,Millions of women being robbed of their pension by the UK Government - 3920 in my own constituency - and this makes the news @WASPI_Campaign  https://t.co/3qQwEZavUh,en,[],19608199,StewartMcDonald,Stewart McDonald MP,https://twitter.com/StewartMcDonald/status/858628072173645824,['https://twitter.com/bbcnews/status/858627294486831104'],136,15,197,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Millions of women being robbed of their pension by the UK Government - 3920 in my own constituency - and this makes the news @WASPI_Campaign  https://t.co/3qQwEZavUh,0.0,1.0,0.0,0.0,11:24:19
40,859465966752858112,859465966752858112,1493747629000.0,2017-05-02,Reaction of media to @HackneyAbbott today so telling. Labour going out every day outlining policies to solve UK's big issues. Focus on that.,en,[],63082578,AaronBastani,Aaron Bastani,https://twitter.com/AaronBastani/status/859465966752858112,[],175,13,109,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Reaction of media to @HackneyAbbott today so telling. Labour going out every day outlining policies to solve UK's big issues. Focus on that.,0.0,0.924,0.076,0.2023,18:53:49
41,859309830540058625,859309830540058625,1493710403000.0,2017-05-02,Why tactical voting in this election is vital to keeping a diverse parliament and preventing UK isolation...   https://t.co/0echgxW7nb,en,[],3189001238,Scientists4EU,Scientists for EU,https://twitter.com/Scientists4EU/status/859309830540058625,['https://www.youtube.com/watch?v=KLmx49S839s'],139,4,131,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Why tactical voting in this election is vital to keeping a diverse parliament and preventing UK isolation...   https://t.co/0echgxW7nb,0.181,0.714,0.105,-0.1531,08:33:23
42,859307322518245377,859307322518245377,1493709805000.0,2017-05-02,Great debate @piersmorgan pressing Diane Abbot for answer if Labour will use nuclear weapon if UK under threat. She has no answer. @GMB,en,[],566325946,SwainITV,Jonathan Swain,https://twitter.com/SwainITV/status/859307322518245377,[],211,65,35,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Great debate @piersmorgan pressing Diane Abbot for answer if Labour will use nuclear weapon if UK under threat. She has no answer. @GMB,0.252,0.615,0.133,-0.4019,08:23:25
43,859832449383014401,859832449383014401,1493835005000.0,2017-05-03,"Are you aged 18-24? Well, you can book a free place on a tour of UK Parliament​ before the General Election #GE2017  https://t.co/cydwPMvmnu  https://t.co/FBM2IRzKOh",en,['ge2017'],6467332,UKParliament,UK Parliament,https://twitter.com/UKParliament/status/859832449383014401,['https://goo.gl/k69LSg'],171,14,260,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")","Are you aged 18-24? Well, you can book a free place on a tour of UK Parliament​ before the General Election #GE2017  https://t.co/cydwPMvmnu  https://t.co/FBM2IRzKOh",0.0,0.803,0.197,0.6597,19:10:05
44,859787537266749443,859787537266749443,1493824297000.0,2017-05-03,UK Government responds to online petition to stop the songbird slaughter in Cyprus  https://t.co/w52WMe3M2H  https://t.co/PutZ2dzgLE,en,[],57043553,BirdLife_News,BirdLife International,https://twitter.com/BirdLife_News/status/859787537266749443,['http://www.birdlife.org/worldwide/news/cyprus-songbird-slaughter-uk-government-responds-petition'],155,7,143,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",UK Government responds to online petition to stop the songbird slaughter in Cyprus  https://t.co/w52WMe3M2H  https://t.co/PutZ2dzgLE,0.136,0.864,0.0,-0.296,16:11:37
45,859676451821547520,859676451821547520,1493797812000.0,2017-05-03,Conservative estimates suggest that reducing #inactivity by 1% each year could save the UK £1.2bn over five years #MoveMore #WednesdayWisdom  https://t.co/4GHFgvEp6b,en,"['inactivity', 'movemore', 'wednesdaywisdom']",265404046,_ukactive,ukactive,https://twitter.com/_ukactive/status/859676451821547520,[],147,7,169,"UK (Labour OR Conservative OR Parliament OR Government OR ""Lib OR dems"" OR ""liberal OR democrats"")",Conservative estimates suggest that reducing #inactivity by 1% each year could save the UK £1.2bn over five years #MoveMore #WednesdayWisdom  https://t.co/4GHFgvEp6b,0.0,0.862,0.138,0.4939,08:50:12
